종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
GOOGL,Alphabet,345.75,12230.0,445870.0,33.11,4270000.0,48.68,24.93,10.73,0.25,0.19,26.19,1.99,,FY 2026,FY 2025,498400.0,171740.0,251970.0,254409.25524222705,20.6,24.863165249796204,16.783980582524272,0.7075406799774048,0.5072142516086491,0.7174399938716893,0.9710117031321602,,34.45826645264847,32.03256876179128,23.721576804686716,33.09051456912586,428.07,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Alphabet Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.97,0.5072142516086491,통과,,비지배괴리,2026-09-15
INTC,Intel,97.19,5250.0,57030.0,7.82,510690.0,-10.72,3.42,15.19,,0.49,58.25,0.84,,FY 2026,FY 2025,63050.0,9630.0,-11810.0,7934.374935692972,1.51,53.03115264797508,64.36423841059603,3.334950980392156,,3.8778441806812842,0.5346343618912017,,15.27359238699445,1.7540208136234625,19.29990539262063,938.8349514563107,115.74,USD,,기저효과→PEG(영익)1y 산출불가,반도체,Stock Lists Top Stocks Corporate Actions,Intel Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.03,0.5346343618912017,탈락,"PEG매출>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-15
SNOW,Snowflake,328.0,352.46,5430.0,-22.43,117140.0,-48.06,-15.26,11.29,,1.29,132.13,3.38,,FY 2027,FY 2026,6320.0,918.11,-911.89,792.8378048780489,2.22,127.58819749267516,147.74774774774772,4.216216216216214,,4.69376203554628,2.6902683881030014,,14.527056962025316,-28.418803418803417,35.04273504273505,,413.29,USD,,기저효과→PEG(영익)1y 산출불가,소프트웨어,Stock Lists Top Stocks Corporate Actions,Snowflake Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.52,2.6902683881030014,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-15
PLTR,Palantir,170.98,2400.0,6160.0,42.8,416470.0,38.1,363.8,13.16,,0.02,91.05,1.7,,FY 2026,FY 2025,8189.999999999999,4940.0,3890.0,3921.6089601122944,1.61,84.30566801619433,106.19875776397514,1.2824000937536624,0.4241933383773511,1.631586458387322,1.392635666826583,,60.31746031746032,31.473214285714285,82.81249999999997,250.354609929078,193.88,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Palantir Technologies Inc,4,"글로벌우주테크&방산,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.36,1.392635666826583,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-15
HOOD,Robinhood,111.74,899.08,4930.0,46.03,102790.0,23.62,7.01,13.99,,2.4,47.45,2.56,-0.61,FY 2026,FY 2025,5200.0,2290.0,1900.0,2336.5545015213893,2.54,44.88646288209607,43.99212598425196,2.693764426706935,4.597177165354328,2.027688711032355,2.160426984615083,,44.03846153846154,46.75615212527964,16.33109619686801,9.569377990430628,126.85,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Robinhood Markets Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.21,4.597177165354328,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-15
LITE,Lumentum Holdings,835.03,89.7,3010.0,17.79,74900.0,-240.03,16.03,12.47,,0.36,38.53,0.36,,FY 2027,FY 2026,6320.0,2560.0,1950.0,1943.7421410009224,21.67,29.2578125,38.53391785879095,0.35041417750743437,0.10209450912088007,0.48974852145922576,0.3380578365525659,,40.50632911392405,17.813953488372096,109.96677740863787,377.4337933606863,1148.0,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Lumentum Holdings Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.03,0.3380578365525659,탈락,"ROE<10,fPER>30",기저효과,2026-09-15
AMD,Advanced Micro Devices,493.41,1630.0,41310.0,15.82,805480.0,10.2,9.77,17.79,,0.06,44.6,0.67,,FY 2026,FY 2025,50830.0,14240.0,9350.0,12341.518818021521,7.56,56.56460674157304,65.26587301587303,1.3964236203025582,0.23247082388510965,1.1026976944561988,0.7028560448634856,,28.014951800118045,10.796766743648961,46.737875288683604,280.7486631016043,615.07,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Advanced Micro Devices Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.01,0.7028560448634856,탈락,"PEG매출>1,fPER>30","기저효과,비지배괴리",2026-09-15
NOW,ServiceNow,139.64,1030.0,14730.0,12.39,147170.0,14.24,10.28,9.11,,0.68,31.42,1.28,-23.38,FY 2026,FY 2025,16219.999999999998,5110.0,1740.0,4289.4722142652545,4.07,28.800391389432484,34.309582309582304,1.5497661669090248,0.2206404007047093,1.6794998627388966,1.762016448246749,,31.50431565967941,15.060240963855422,22.138554216867455,155.50000000000003,142.28,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,ServiceNow Inc,4,"글로벌AI인공지능,글로벌소비트렌드,미국S&P500,미국나스닥100",2.16,1.762016448246749,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-15
TER,Teradyne,329.2,156.34,4460.0,30.74,51470.0,36.46,38.24,14.02,0.16,0.03,33.75,0.94,,FY 2026,FY 2025,5140.0,1660.0,1410.0,1421.2099027946538,9.09,31.00602409638554,36.215621562156215,0.5924504245296325,0.2538251341451245,0.9034692780803208,0.5063688650723307,,32.295719844357976,21.44294670846395,61.12852664576802,142.6794146455565,446.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Teradyne Inc,3,"글로벌휴머노이드로봇,나스닥100채권혼합50,미국나스닥100",7.17,0.2538251341451245,탈락,fPER>30,,2026-09-15
WDC,Western Digital,426.94,360.54,12920.0,35.82,153930.0,130.85,52.9,16.23,0.14,0.13,21.25,0.3,,FY 2027,FY 2026,19190.0,9400.0,7750.0,7243.298121515903,20.09,16.375531914893617,21.251368840219016,0.43790699428330093,0.2062763893715179,0.4995749727283623,0.27868082896974733,,48.98384575299635,35.8359133126935,48.529411764705884,103.02375809935205,664.92,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Western Digital Corp,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",3.09,0.2062763893715179,통과,,,2026-09-15
STX,Seagate Technology,805.55,227.39,12200.0,34.65,183180.0,371.53,85.92,15.53,0.37,1.8,22.51,0.34,,FY 2027,FY 2026,18780.0,9880.0,8420.0,8136.280057103842,35.78,18.540485829959515,22.513974287311346,0.41743235000790035,0.16855594908907434,0.5179893195033785,0.2543425714714647,,52.609158679446224,34.67213114754099,53.93442622950819,133.56973995271866,1125.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Seagate Technology Holdings PLC,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.86,0.16855594908907434,통과,,,2026-09-15
COIN,Coinbase,184.0,263.84,6040.0,7.38,50510.0,-7.85,4.06,20.34,,0.51,180.82,15.29,-40.73,FY 2026,FY 2025,5300.0,-121.74,-812.59,279.33856874239575,-1.97,,180.82,,,,,,-2.2969811320754716,21.511627906976745,-22.965116279069765,,198.97,USD,,,금융,Stock Lists Top Stocks Corporate Actions,Coinbase Global Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.81,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-15
AVGO,Broadcom,344.72,4770.0,89100.0,48.81,1650000.0,44.25,30.68,12.01,0.75,0.6,19.91,0.36,-4.21,FY 2026,FY 2025,105960.0,70990.0,45220.0,55810.51288001856,11.66,23.242710240878996,29.564322469982848,0.448981355504446,0.17472236296132848,0.45647074031873053,0.431144583545227,,66.99697999244998,41.27406479887306,65.847550477383,169.20743268866136,533.41,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Broadcom Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.66,0.431144583545227,통과,,"기저효과,비지배괴리",2026-09-15
MRVL,Marvell Technology,218.82,876.93,9450.0,16.81,191890.0,16.52,6.94,16.29,0.11,0.29,40.1,0.88,,FY 2027,FY 2026,12050.0,4580.0,1640.0,3691.878713097523,4.21,41.89737991266376,51.97624703087886,1.1028120807847093,0.21496349080672122,1.0583175595627483,0.963613510341748,,38.00829875518672,16.361416361416364,47.13064713064714,241.79104477611938,284.64,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Marvell Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.59,0.963613510341748,탈락,"PEG매출>1,fPER>30",기저효과,2026-09-15
SPCX,SpaceX,148.15,13570.0,23040.0,-14.92,2009999.9999999998,,,,,0.31,102.38,,,FY 2026,FY 2025,44740.0,5250.0,1910.0,1221.0597367532903,0.09,382.85714285714283,1646.1111111111113,11.78860546392192,,11.84872670177528,,,11.734465802413947,-11.033743974290305,139.63577932512052,,220.68,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,Space Exploration Technologies Corp,3,"글로벌우주테크&방산,나스닥100채권혼합50,미국나스닥100",2.54,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5","기저효과,비지배괴리",2026-09-15
AAOI,Applied Optoelectronics,95.76,84.91,595.97,-11.31,8130.000000000001,-5.45,-5.58,24.19,,0.18,41.61,,,FY 2026,FY 2025,1040.0,47.9,2.8,57.731829573934846,0.68,169.72860125260962,140.8235294117647,1.098379181617194,,0.9945365962106683,,,4.605769230769231,-11.98104099008163,128.2103045729834,,163.4,USD,,기저효과→PEG(영익)1y 산출불가,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Applied Optoelectronics Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.38,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5","기저효과,비지배괴리",2026-09-15
MSTR,Strategy,131.88,384.23,498.35,-7295.38,52620.0,-63.56,-71.75,21.37,,0.15,3.43,,-58.68,FY 2026,FY 2025,501.7,-7820.0,-7960.0,15341.107871720116,-17.44,,3.43,0.668941111565183,,0.9356731418092292,,,-1558.7004185768387,-1139.9115730360622,5.127506652976543,,226.2,USD,,기저효과→PEG(영익)1y 산출불가,금융,Stock Lists Top Stocks Corporate Actions,Strategy Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.32,,금융,영업이익·PEG 기준 부적합(별도 판단),기저효과,2026-09-15
MU,Micron Technology,924.03,1130.0,90270.0,65.67,1040000.0,66.64,67.64,16.39,0.06,0.06,6.4,0.04,,FY 2026,FY 2025,129740.00000000001,98090.0,82690.0,82657.05658907178,73.44,10.60250790090733,12.582107843137255,0.050922389689960004,0.01398170343692529,0.08079358674832911,0.037683075533878466,,75.6050562663789,26.243980738362758,247.08400214018192,899.8980632008156,1513.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Micron Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.32,0.037683075533878466,통과,,"기저효과,비지배괴리",2026-09-15
VRT,Vertiv Holdings Co,237.39,384.99,11480.0,19.96,91390.0,43.94,37.58,15.15,0.11,0.7,30.29,0.8,,FY 2026,FY 2025,14020.0,3320.0,2320.0,2590.9039976410127,6.73,27.52710843373494,35.27340267459138,0.9521026632218204,0.4719680639558001,1.0589785286201194,0.7448296248923506,,23.680456490727533,18.57282502443793,37.04789833822091,74.73684210526316,338.15,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Vertiv Holdings Co,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.53,0.4719680639558001,탈락,fPER>30,,2026-09-15
PANW,Palo Alto Networks,371.43,818.0,11480.0,7.05,305880.0,1.74,1.73,9.17,,0.09,89.27,4.76,,FY 2027,FY 2026,14170.0,4190.0,1280.0,3450.548420967612,4.19,73.00238663484487,88.64677804295943,3.783141308301763,0.21211252125629745,4.689866764668273,6.9629314536978315,,29.56951305575159,7.047038327526132,23.43205574912892,417.92336217552537,391.02,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Palo Alto Networks Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",0.93,6.9629314536978315,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",기저효과,2026-09-15
JNJ,Johnson & Johnson,266.31,2410.0,97930.0,27.69,641800.0,25.74,19.92,5.27,2.01,0.58,23.74,2.92,,FY 2026,FY 2025,101290.0,32119.999999999996,21970.0,26678.404866508958,11.07,19.981320049813203,24.05691056910569,3.191437192259243,1.093986969403373,3.1614677628766015,3.577359223684927,,31.7109290156975,27.95413525852001,7.537955196942359,21.99012533232054,275.64,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Johnson & Johnson,2,"글로벌바이오,미국S&P500",6.38,1.093986969403373,탈락,"PEG매출>1,PEG영익>1",,2026-09-15
MRK,Merck & Co.,143.79,2470.0,66570.0,35.28,357370.0,6.96,14.05,5.0,2.35,1.28,16.78,2.39,,FY 2026,FY 2025,67150.0,12020.0,3270.0,6834.741637109674,2.75,29.731281198003327,52.28727272727272,15.884091588785052,,13.083467842981321,16.732491911333852,,17.900223380491436,37.640363021073675,3.291801261344407,-50.87862689006948,150.42,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Merck & Co Inc,2,"글로벌바이오,미국S&P500",5.7,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",비지배괴리,2026-09-15
ABT,Abbott Laboratories,103.12,1730.0,46590.0,17.68,178390.0,10.58,7.51,6.58,2.44,0.63,17.77,1.93,-22.91,FY 2026,FY 2025,50200.0,11720.0,6300.0,9549.193173002326,5.52,15.22098976109215,18.68115942028986,1.4107935214675464,0.595128364389234,1.7123699569943605,2.1810474981576196,,23.346613545816734,20.121813670200766,13.24159711256485,31.390134529147986,120.21,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Abbott Laboratories,2,"글로벌바이오,미국S&P500",3.23,0.595128364389234,탈락,PEG매출>1,,2026-09-15
CRM,Salesforce,256.0,823.0,43940.0,21.52,213510.0,19.38,10.96,9.37,0.68,1.1,17.71,1.09,,FY 2027,FY 2026,46260.0,15880.0,8730.0,13886.490234374998,16.65,13.44521410579345,15.375375375375377,1.3499774616053697,0.19705222463843156,1.447681340430891,1.1753072218651386,,34.327712926934716,21.4784493137491,11.389357091259322,78.02690582959642,273.37,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Salesforce Inc,2,"글로벌AI인공지능,글로벌소비트렌드",2.77,0.19705222463843156,탈락,PEG매출>1,,2026-09-15
MELI,MercadoLibre,1889.71,50.7,35180.0,8.26,96340.0,27.5,14.2,10.22,,1.69,45.11,1.6,-18.77,FY 2026,FY 2025,41690.0,2900.0,1980.0,1991.8420286710661,39.07,33.220689655172414,48.36728948041976,1.0916648383510366,,1.3485409585552766,2.4064086366402746,,6.956104581434397,11.076497057805469,44.305988231221875,-9.375,2265.0,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,MercadoLibre Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.81,,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30",,2026-09-15
CRWV,CoreWeave,82.98,551.54,7590.0,-2.66,45770.0,-43.6,-0.34,,,10.27,,,-25.88,FY 2026,FY 2025,12900.0,1060.0,-2870.0,,-3.93,43.179245283018865,,,,,,,8.217054263565892,-0.3313840155945419,151.46198830409355,,144.46,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,CoreWeave Inc,2,"나스닥100채권혼합50,미국나스닥100",1.55,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-15
QCOM,QUALCOMM,180.15,1070.0,44070.0,23.66,192410.0,33.75,25.56,12.77,2.04,0.55,19.43,3.15,,FY 2026,FY 2025,42890.0,13200.0,13730.0,11193.210102692201,10.48,14.576515151515151,17.189885496183205,,2.629415818490245,25.041987563432567,,,30.776404756353465,27.981029810298104,-3.139114724480574,6.537530266343827,194.43,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,QUALCOMM Inc,2,"글로벌AI인공지능,미국나스닥100",1.38,2.629415818490245,탈락,"PEG매출>1,PEG영익>1",,2026-09-15
ALAB,Astera Labs,257.04,173.49,1200.0,22.75,44590.0,25.83,62.97,25.0,,0.03,45.81,0.87,,FY 2026,FY 2025,1910.0,759.07,588.06,699.1040305010893,4.03,58.74293543414968,63.78163771712159,0.5142061675790109,0.18886726906690385,0.7361003404014759,0.7385963684596931,,39.74188481675393,20.341806153449145,124.0390367494399,337.7061469265368,389.95,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Astera Labs Inc,2,"나스닥100채권혼합50,미국나스닥100",1.34,0.7385963684596931,탈락,fPER>30,"기저효과,비지배괴리",2026-09-15
KO,The Coca-Cola Company,88.73,4300.0,50130.0,31.85,384430.0,42.05,20.1,5.8,2.37,1.16,26.29,3.55,,FY 2026,FY 2025,49720.0,16120.000000000002,14280.0,14297.520568015327,3.3,23.848014888337467,26.88787878787879,7.2416006128702906,3.707567139282729,13.630559960190082,3.1728853752470823,,32.42156074014482,31.351689612015022,3.7129745515227297,7.252162341982715,94.7,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Coca-Cola Co/The,2,"나스닥100채권혼합50,미국S&P500",1.28,3.707567139282729,탈락,"PEG매출>1,PEG영익>1",,2026-09-15
EBAY,eBay,108.88,445.0,12010.0,21.87,48500.0,46.61,28.48,10.52,1.14,1.53,17.4,1.42,,FY 2026,FY 2025,12500.0,3400.0,2009.9999999999998,2730.5749448934607,6.13,14.264705882352942,17.761827079934747,1.4082591470519688,0.44496123509527247,1.8450546731582371,1.7185333263322289,,27.200000000000003,21.891891891891895,12.612612612612617,39.91769547325104,116.15,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,eBay Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.19,0.44496123509527247,탈락,PEG매출>1,,2026-09-15
COST,Costco,915.37,443.48,293590.0,3.82,407520.0,29.15,38.44,8.8,0.64,0.25,42.08,3.7,-5.06,FY 2026,FY 2025,301980.0,11640.0,9140.0,9162.15475709276,20.58,35.01030927835052,44.47862001943635,4.578270521372353,3.6641910777916613,4.994124730265266,3.875280942691764,,3.854559904629445,3.7712541781717777,9.715157680569675,12.138728323699421,1072.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Costco Wholesale Corp,2,"나스닥100채권혼합50,미국S&P500",1.17,3.6641910777916613,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",,2026-09-15
GLW,Corning,143.6,861.39,16960.0,15.62,123700.0,16.81,11.27,10.07,0.78,0.71,38.74,1.17,,FY 2026,FY 2025,19250.0,4160.0,2390.0,2825.459610027855,3.28,29.735576923076923,43.78048780487805,1.8903011723487402,0.5520148462354189,2.0701687293144997,1.3949686202981817,,21.61038961038961,14.843250159948818,23.160588611644272,79.3103448275862,194.31,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Corning Inc,2,"나스닥100채권혼합50,미국나스닥100",1.11,0.5520148462354189,탈락,"PEG매출>1,fPER>30",,2026-09-15
CRDO,CRDO,150.09,187.95,1590.0,31.74,28210.0,30.67,38.22,21.98,,0.01,20.56,0.41,-7.35,FY 2027,FY 2026,2500.0,1270.0,891.18,1185.989073222733,6.31,22.212598425196852,23.786053882725835,0.2747699327832122,0.12830497143422132,0.33901451923952763,0.3527224766456702,,50.8,33.20970149253731,86.56716417910448,185.3868452394328,281.39,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Credo Technology Group Holding Ltd,2,"나스닥100채권혼합50,미국나스닥100",1.09,0.3527224766456702,통과,,기저효과,2026-09-15
