ETF,종목코드,종목명,수량,비중,기준일
코스닥,161580,필옵틱스,220,1.83,2026-09-23
코스닥,131970,두산테스나,75,1.81,2026-09-23
코스닥,089970,브이엠,115,1.68,2026-09-23
코스닥,059090,미코,265,1.55,2026-09-23
코스닥,356860,티엘비,122,1.4,2026-09-23
코스닥,247540,에코프로비엠,48,1.29,2026-09-23
코스닥,319660,피에스케이,37,1.25,2026-09-23
코스닥,140860,파크시스템스,19,1.23,2026-09-23
코스닥,141080,리가켐바이오,59,1.22,2026-09-23
코스닥,078600,대주전자재료,50,1.12,2026-09-23
코스닥,082920,비츠로셀,146,1.09,2026-09-23
코스닥,214450,파마리서치,13,1.09,2026-09-23
코스닥,100790,미래에셋벤처투자,222,0.99,2026-09-23
코스닥,171090,선익시스템,51,0.92,2026-09-23
코스닥,393890,더블유씨피,333,0.85,2026-09-23
코스닥,033790,피노,397,0.77,2026-09-23
코스닥,295310,에이치브이엠,50,0.75,2026-09-23
코스닥,491000,리브스메드,100,0.75,2026-09-23
코스닥,452280,한선엔지니어링,213,0.74,2026-09-23
코스닥,138080,오이솔루션,100,0.73,2026-09-23
코스닥,440110,파두,39,0.73,2026-09-23
코스닥,028300,HLB,88,0.71,2026-09-23
코스닥,347850,디앤디파마텍,62,0.69,2026-09-23
코스닥,010170,대한광통신,148,0.68,2026-09-23
코스닥,327260,RF머트리얼즈,51,0.64,2026-09-23
코스닥,099320,쎄트렉아이,30,0.6,2026-09-23
코스닥,080580,오킨스전자,97,0.58,2026-09-23
코스닥,347700,스피어,99,0.58,2026-09-23
코스닥,058470,리노공업,29,0.56,2026-09-23
코스닥,257720,실리콘투,53,0.55,2026-09-23
코스닥,189300,인텔리안테크,30,0.53,2026-09-23
코스닥,476830,알지노믹스,80,0.52,2026-09-23
코스닥,448900,한국피아이엠,33,0.48,2026-09-23
코스닥,420770,기가비스,14,0.43,2026-09-23
코스닥,290650,엘앤씨바이오,35,0.42,2026-09-23
코스닥,417200,LS머트리얼즈,119,0.41,2026-09-23
코스닥,089010,켐트로닉스,66,0.39,2026-09-23
코스닥,124500,아이티센글로벌,50,0.38,2026-09-23
코스닥,298380,에이비엘바이오,25,0.33,2026-09-23
코스닥,310210,보로노이,8,0.3,2026-09-23
K신재생에너지,006400,삼성SDI,459,9.86,2026-09-23
K신재생에너지,112610,씨에스윈드,4000,8.19,2026-09-23
K신재생에너지,005930,삼성전자,720,8.09,2026-09-23
K신재생에너지,009830,한화솔루션,7150,7.97,2026-09-23
K신재생에너지,000660,SK하이닉스,95,7.1,2026-09-23
K신재생에너지,336260,두산퓨얼셀,3101,6.0,2026-09-23
K신재생에너지,022100,포스코DX,5740,4.73,2026-09-23
K신재생에너지,009150,삼성전기,75,4.53,2026-09-23
K신재생에너지,005380,현대차,263,3.85,2026-09-23
K신재생에너지,240810,원익IPS,720,3.81,2026-09-23
K신재생에너지,009540,HD한국조선해양,275,3.79,2026-09-23
K신재생에너지,100090,SK오션플랜트,7989,3.75,2026-09-23
K신재생에너지,005490,POSCO홀딩스,250,3.23,2026-09-23
K신재생에너지,000880,한화,598,3.21,2026-09-23
K신재생에너지,010120,LS ELECTRIC,340,2.93,2026-09-23
K신재생에너지,373220,LG에너지솔루션,200,2.85,2026-09-23
K신재생에너지,020150,롯데에너지머티리얼즈,1615,2.63,2026-09-23
K신재생에너지,012330,현대모비스,150,2.27,2026-09-23
K신재생에너지,034730,SK,95,2.27,2026-09-23
K신재생에너지,078600,대주전자재료,588,2.08,2026-09-23
K신재생에너지,006260,LS,130,1.72,2026-09-23
K신재생에너지,010140,삼성중공업,1637,1.37,2026-09-23
K신재생에너지,051910,LG화학,128,1.32,2026-09-23
K신재생에너지,078930,GS,290,1.3,2026-09-23
K신재생에너지,066970,엘앤에프,200,0.88,2026-09-23
K바이오,128940,한미약품,121,11.03,2026-09-23
K바이오,068270,셀트리온,336,10.89,2026-09-23
K바이오,226950,올릭스,557,10.34,2026-09-23
K바이오,196170,알테오젠,205,9.29,2026-09-23
K바이오,009420,한올바이오파마,716,5.97,2026-09-23
K바이오,141080,리가켐바이오,361,5.26,2026-09-23
K바이오,207940,삼성바이오로직스,20,5.05,2026-09-23
K바이오,310210,보로노이,187,4.98,2026-09-23
K바이오,068760,셀트리온제약,632,4.45,2026-09-23
K바이오,237690,에스티팜,249,4.1,2026-09-23
K바이오,298380,에이비엘바이오,427,3.96,2026-09-23
K바이오,476830,알지노믹스,768,3.52,2026-09-23
K바이오,458870,씨어스,536,2.49,2026-09-23
K바이오,456160,지투지바이오,396,2.29,2026-09-23
K바이오,347850,디앤디파마텍,289,2.25,2026-09-23
K바이오,950260,인제니아테라퓨틱스(Reg.S),469,2.0,2026-09-23
K바이오,039200,오스코텍,301,1.98,2026-09-23
K바이오,214450,파마리서치,30,1.77,2026-09-23
K바이오,145020,휴젤,50,1.73,2026-09-23
K바이오,028300,HLB,300,1.69,2026-09-23
K바이오,389470,인벤티지랩,276,1.25,2026-09-23
K바이오,491000,리브스메드,201,1.06,2026-09-23
K바이오,000100,유한양행,76,1.04,2026-09-23
K바이오,397030,에이프릴바이오,258,0.83,2026-09-23
K이노베이션,006400,삼성SDI,219,11.38,2026-09-23
K이노베이션,036570,NC,453,9.92,2026-09-23
K이노베이션,068270,셀트리온,526,9.22,2026-09-23
K이노베이션,005490,POSCO홀딩스,294,9.17,2026-09-23
K이노베이션,035420,NAVER,448,8.85,2026-09-23
K이노베이션,373220,LG에너지솔루션,245,8.44,2026-09-23
K이노베이션,207940,삼성바이오로직스,59,8.06,2026-09-23
K이노베이션,196170,알테오젠,296,7.26,2026-09-23
K이노베이션,178320,서진시스템,2339,7.24,2026-09-23
K이노베이션,259960,크래프톤,364,7.22,2026-09-23
K이노베이션,009150,삼성전기,31,4.53,2026-09-23
K이노베이션,128940,한미약품,90,4.44,2026-09-23
K이노베이션,010120,LS ELECTRIC,99,2.06,2026-09-23
K이노베이션,066970,엘앤에프,113,1.2,2026-09-23
K컬처,214450,파마리서치,225,8.13,2026-09-23
K컬처,006730,서부T&D,5936,7.08,2026-09-23
K컬처,226950,올릭스,609,6.94,2026-09-23
K컬처,352820,하이브,344,6.0,2026-09-23
K컬처,263750,펄어비스,1566,5.96,2026-09-23
K컬처,035760,CJ ENM,1360,5.73,2026-09-23
K컬처,036570,NC,229,5.7,2026-09-23
K컬처,259960,크래프톤,244,5.5,2026-09-23
K컬처,145020,휴젤,233,4.95,2026-09-23
K컬처,122870,와이지엔터테인먼트,983,4.66,2026-09-23
K컬처,041510,에스엠,467,4.25,2026-09-23
K컬처,035900,JYP Ent.,945,3.95,2026-09-23
K컬처,278470,에이피알,96,3.87,2026-09-23
K컬처,241710,코스메카코리아,268,3.81,2026-09-23
K컬처,257720,실리콘투,853,3.79,2026-09-23
K컬처,004370,농심,70,3.06,2026-09-23
K컬처,161890,한국콜마,156,2.54,2026-09-23
K컬처,003230,삼양식품,18,2.51,2026-09-23
K컬처,214150,클래시스,650,2.22,2026-09-23
K컬처,253450,스튜디오드래곤,944,2.12,2026-09-23
K컬처,462870,시프트업,542,1.87,2026-09-23
K컬처,483650,달바글로벌,58,1.16,2026-09-23
K컬처,001040,CJ,77,1.11,2026-09-23
K컬처,290650,엘앤씨바이오,175,0.92,2026-09-23
