종목코드,현재가,시총(억),네이버업종,배당수익률(사이트),52주고가,52주저가,추정PER(사이트),목표주가,외인비율,기업,순이익(E),당기순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,영업이익률(E),ROE(E),부채비율,매출증가율1y,영익증가율1y,배당수익률,괴리율(목표주가),추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
012330,383500.0,344013.0,270,1.7,822000.0,283000.0,8.39,735200.0,38.05,현대모비스,41390.0,41390.0,37864.0,9.085490175364463,8.31150036240638,8.39,1.3091673375073192,0.6506379684490421,1.2661277126255779,0.7560536752188272,2.653663763501151,0.4577375422719053,5.8253831254048185,8.07,43.05,6.348692122300914,12.77438570364855,1.7,91.70795306388526,2026.12(E),5.493462656725258,2025.12,순이익=당기순이익 대체;,2,"K신재생에너지,코리아밸류업",2.33,자동차,부품,현대모비스,0.6506379684490421,탈락,"PEG매출>1,ROE<10,이익률<10",,2026-09-17
347850,46600.0,20971.0,286,,342500.0,44000.0,,,10.43,디앤디파마텍,,,,,,,,,,,,,,,23.5,,,,,2026.12(E),-790.6976744186046,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",2.32,바이오·헬스케어,신약·플랫폼,디앤디파마텍,,보류,컨센서스 없음,기저효과,2026-09-17
001040,130800.0,38339.0,276,2.51,235000.0,116900.0,13.97,207818.0,18.12,CJ,7412.0,7412.0,24702.0,1.552060561897822,5.172558014031301,13.93,1.0354500187739437,,1.2723240041647506,,1.1350545065901427,0.7835074318793741,5.225978839672758,6.3,176.0,4.995468559801686,-2.2747952684258443,2.51,58.882262996941904,2026.12(E),5.6147653869050265,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,K컬처",2.09,지주·소재,지주,CJ,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",PER괴리,2026-09-17
078600,87000.0,13631.0,282,0.12,183300.0,58900.0,,153000.0,13.53,대주전자재료,220.0,220.0,397.0,34.33501259445844,61.95909090909091,63.61,1.0047633468442387,0.675027990430622,1.6746014338293402,3.823658888971328,2.0283003728159303,0.7230209201616619,9.645286686103011,7.99,155.9,61.66535742340926,91.78743961352657,0.12,75.86206896551724,2026.12(E),8.130400628436764,2025.12,순이익=당기순이익 대체;,2,"K신재생에너지,코스닥",2.08,2차전지·에너지,소재,대주전자재료,0.675027990430622,탈락,"PEG매출>1,ROE<10,이익률<10,fPER>30",,2026-09-17
329180,442500.0,492793.0,291,1.21,768000.0,344500.0,15.28,866737.0,13.67,HD현대중공업,32245.0,32245.0,40460.0,12.179757785467128,15.282772522871763,14.34,0.37480164971626156,0.15503434909311037,0.49769669639429076,0.109531723874715,0.5574071210403697,0.0835337219654185,16.34800316777916,30.81,180.07,40.775627680511484,98.57668711656441,1.21,95.87276836158192,2026.12(E),11.58947931242392,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스피",1.69,조선·방산·우주,조선,HD현대중공업,0.15503434909311037,통과,,,2026-09-17
028300,31750.0,42357.0,281,,69200.0,24000.0,,,17.09,HLB,,,,,,,,,,,,,,,88.14,,,,,2026.12(E),-123.75296912114013,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",1.67,바이오·헬스케어,신약·플랫폼,HLB,,보류,컨센서스 없음,기저효과,2026-09-17
006260,303500.0,95784.0,306,0.81,604000.0,161200.0,14.74,561273.0,16.87,LS,10485.0,10485.0,19996.0,4.790158031606321,9.135336194563662,14.57,0.315972265113351,0.10154017823017647,0.4128240521540672,0.25015545818491985,0.4849771583058696,0.29950557462024086,4.86707785474708,12.34,225.47,28.91182930655789,89.96769903097092,0.81,84.9334431630972,2026.12(E),3.30279259491685,2025.12,순이익=당기순이익 대체;,2,"K신재생에너지,코스피",1.6,AI·전력인프라,전선·케이블,LS,0.10154017823017647,탈락,"이익률<10,전년이익률<5",PER괴리,2026-09-17
161890,150200.0,34888.0,266,0.59,171500.0,55200.0,17.85,170200.0,40.19,한국콜마,2503.0,2503.0,3458.0,10.089068825910932,13.938473831402318,18.11,0.8059919532414964,0.31446876930357776,0.9874709783599699,0.41553108841417824,0.9960830905184208,0.38234902758851985,10.829262182137041,19.59,107.38,17.293564501910087,44.32387312186978,0.59,13.315579227696395,2026.12(E),8.801057890096974,2025.12,순이익=당기순이익 대체;,2,"K컬처,코스피",1.53,미분류,266,한국콜마,0.31446876930357776,통과,,,2026-09-17
058470,66000.0,51291.0,278,1.19,133100.0,48600.0,26.44,103500.0,29.56,리노공업,1939.0,1939.0,2251.0,22.785872945357617,26.45229499742135,25.9,1.1159093869240608,0.9734004604040706,0.9216910753227493,0.763956763569117,1.2185807204085093,1.0451628198771294,48.84982638888889,24.3,8.3,23.704697986577173,27.17514124293785,1.19,56.81818181818181,2026.12(E),47.51677852348993,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",1.42,반도체,테스트·후공정,리노공업,0.9734004604040706,탈락,PEG매출>1,,2026-09-17
192820,280500.0,30984.0,266,1.21,309500.0,141000.0,18.28,304632.0,35.21,코스맥스,1769.0,1769.0,2569.0,12.060724017127287,17.514980214810628,18.78,0.7356843729519827,0.5612820173584159,1.0246755296723948,0.83314144882962,0.938549855543938,0.5750183687857411,8.650122899760934,27.19,247.1,23.807737201934298,31.20531154239019,1.21,8.603208556149733,2026.12(E),8.162414540603635,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스피",1.35,화장품·뷰티,ODM,코스맥스,0.5612820173584159,탈락,이익률<10,,2026-09-17
175330,32950.0,59314.0,301,3.59,38500.0,21700.0,7.99,37533.0,33.85,JB금융지주,7677.0,7677.0,10268.0,5.776587456174523,7.726195128305328,8.28,,0.9876047813000234,,1.1974411070387032,,0.8905683699710853,,12.28,1084.16,,7.823164969022356,3.59,13.90895295902883,2026.12(E),20.565813627038118,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",1.34,금융,은행,JB금융지주,0.9876047813000234,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
319660,127900.0,36788.0,278,0.54,224000.0,28100.0,23.14,196000.0,21.87,피에스케이,1589.0,1589.0,1861.0,19.767866738312733,23.151667715544367,23.59,0.46547680209089204,0.20993059352722102,0.7435628218035144,0.47312574155897125,0.9321886746252985,0.45434835149570957,27.183756938358165,26.06,19.84,49.737532808398946,110.28248587570619,0.54,53.24472243940579,2026.12(E),19.35695538057743,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",1.29,반도체,전공정 장비,피에스케이,0.20993059352722102,통과,,,2026-09-17
079550,668000.0,155980.0,284,0.42,1118000.0,360000.0,42.92,1140938.0,27.09,LIG디펜스앤에어로스페이스,3483.0,3483.0,4490.0,34.73942093541203,44.78323284524835,40.31,2.3584850274052345,1.1036855378682346,1.7865483604945374,1.072161753936026,1.4707741482465695,1.315219847823583,8.761488477374286,22.77,446.35,18.988135317745947,40.57608015028178,0.42,70.79910179640719,2026.12(E),7.416006872692655,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스피",1.26,조선·방산·우주,방산,LIG디펜스앤에어로스페이스,1.1036855378682346,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30",,2026-09-17
000270,120900.0,472790.0,273,5.62,212500.0,98400.0,5.57,215200.0,39.22,기아,84684.0,84684.0,101847.0,4.642159317407484,5.582990883756081,5.56,0.5568934484822151,0.4580060504412263,0.6884049106369623,,0.7015421663863534,,8.109883599636259,13.2,61.76,10.02524073316402,12.189775393529478,5.62,77.99834574028122,2026.12(E),7.953415471579425,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",1.04,자동차,완성차,기아,0.4580060504412263,탈락,이익률<10,,2026-09-17
028260,351500.0,577317.0,276,0.79,566000.0,183000.0,21.56,500714.0,30.7,삼성물산,38958.0,38958.0,38109.0,15.14909863811698,14.818958878792547,21.41,1.2504027885089393,0.9416130046352796,3.6713346325558645,1.138106765522144,5.213589669126224,1.4953060982411148,8.36261018593087,4.66,50.5,11.851348233526915,15.737844322288709,0.79,42.450640113798,2026.12(E),8.081792343074257,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코스피",0.99,지주·소재,지주,삼성물산,0.9416130046352796,탈락,"PEG매출>1,ROE<10,이익률<10",PER괴리,2026-09-17
086280,201000.0,154125.0,326,2.82,303500.0,156000.0,9.26,322000.0,46.61,현대글로비스,16668.0,16668.0,21592.0,7.138060392738051,9.246760259179265,9.03,0.7609692223870561,2.22372784423186,1.1500572507839821,0.8416923487499027,1.0402321461679827,0.7980226441910471,6.511636323060638,15.19,78.92,12.151293360030312,4.158224794983112,2.82,60.19900497512438,2026.12(E),7.011337193571081,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스피",0.99,미분류,326,현대글로비스,2.22372784423186,탈락,"PEG영익>1,이익률<10",,2026-09-17
000150,1384000.0,228333.0,276,0.28,2489000.0,522000.0,62.15,2115833.0,19.45,두산,9336.0,9336.0,18125.0,12.59768275862069,24.457262210796916,61.14,2.350798820894073,0.3466355368286727,2.507656160451632,0.7115036225501498,5.4123479953578455,3.033214776075455,8.298080796982017,24.8,169.14,10.403809119444407,70.55613061070858,0.28,52.87810693641619,2026.12(E),5.371485182545579,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코스피",0.98,반도체,기판·PCB,두산,0.3466355368286727,탈락,"PEG매출>1,이익률<10",PER괴리,2026-09-17
491000,27650.0,7147.0,281,,95900.0,27100.0,,90000.0,2.77,리브스메드,-288.0,-288.0,-331.0,,,-23.84,,,,,,,-47.48923959827834,,11.65,36.1328125,,,225.49728752260395,2026.12(E),-44.140625,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",0.96,바이오·헬스케어,미용의료·의료기기,리브스메드,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
290650,45400.0,12473.0,281,0.11,125000.0,41200.0,,,23.95,엘앤씨바이오,258.0,258.0,377.0,33.08488063660477,48.34496124031008,53.31,0.5265597689231225,0.06387922806527457,0.9493721882102529,0.22921794712161123,1.361269366503805,0.7219713446953615,22.98780487804878,10.62,118.98,91.81286549707602,756.8181818181819,0.11,,2026.12(E),5.146198830409357,2025.12,순이익=당기순이익 대체;,2,"K컬처,코스닥",0.86,바이오·헬스케어,미용의료·의료기기,엘앤씨바이오,0.22921794712161123,탈락,fPER>30,기저효과,2026-09-17
003490,29250.0,108441.0,305,2.55,31200.0,21000.0,32.76,37100.0,51.63,대한항공,2858.0,2858.0,11003.0,9.855584840498047,37.94296710986704,32.31,3.182054977991124,,1.476786996404459,,1.8453969743878411,,3.8971572676333706,3.01,339.88,11.924045113080028,-1.1943247126436796,2.55,26.83760683760683,2026.12(E),4.414580484034014,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코스피",0.81,미분류,305,대한항공,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",,2026-09-17
112610,52300.0,21845.0,295,1.93,79400.0,34500.0,11.76,76600.0,16.75,씨에스윈드,1897.0,1897.0,3043.0,7.17877094972067,11.515550869794412,11.92,,,,1.260892526637999,0.4947319045750948,0.26819627963678133,10.684691011235955,15.18,167.68,-2.8516850866421084,-4.995316890415236,1.93,46.46271510516253,2026.12(E),10.925774321189794,2025.12,순이익=당기순이익 대체;,1,K신재생에너지,8.52,2차전지·에너지,풍력,씨에스윈드,,탈락,"PEG매출>1,PEG영익>1",,2026-09-17
009830,28650.0,64319.0,295,,59300.0,22000.0,13.71,45750.0,13.27,한화솔루션,4430.0,4430.0,8900.0,7.22685393258427,14.518961625282166,13.66,0.39232062753794805,,0.678332661583791,,1.232271769293994,0.9430933171183369,4.872067179784753,4.52,196.32,37.00789763820866,,,59.68586387434556,2026.12(E),-2.7360478808379147,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K신재생에너지,8.27,2차전지·에너지,태양광,한화솔루션,,탈락,"PEG영익>1,ROE<10,이익률<10,전년이익률<5",기저효과,2026-09-17
178320,36250.0,22016.0,306,,83300.0,20850.0,-595.69,63500.0,14.09,서진시스템,-37.0,-37.0,635.0,34.67086614173228,,-623.06,,,,,,,3.4497745422936923,-0.47,212.62,72.62496483166088,5672.727272727273,,75.17241379310344,2026.12(E),0.10316046140860921,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K이노베이션,8.15,AI·전력인프라,ESS·함체,서진시스템,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
006730,11680.0,7244.0,317,0.89,20450.0,8450.0,16.45,17429.0,16.19,서부T&D,565.0,565.0,868.0,8.345622119815669,12.821238938053098,16.96,0.5297027667751386,0.5462624832394742,0.41942861781987784,0.37342225807540114,0.5787546701585148,0.3928648551273388,28.14526588845655,4.1,134.7,24.204591220298035,23.47083926031295,0.89,49.220890410958894,2026.12(E),28.312525171163916,2025.12,순이익=당기순이익 대체;,1,K컬처,7.39,지주·소재,부동산,서부T&D,0.5462624832394742,탈락,ROE<10,,2026-09-17
336260,51600.0,33140.0,295,,108900.0,18230.0,-45.14,63857.0,13.98,두산퓨얼셀,-917.0,-917.0,-743.0,,,-45.76,,,,,,,-14.830339321357286,-28.44,226.12,10.158311345646442,,,23.753875968992254,2026.12(E),-23.240985048372913,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K신재생에너지,6.46,2차전지·에너지,수소,두산퓨얼셀,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
352820,170200.0,71773.0,285,0.3,418000.0,157900.0,38.44,325000.0,18.71,하이브,1978.0,1978.0,2850.0,25.183508771929823,36.28564206268958,39.22,0.430158470459988,,0.7693031512243913,1.4837515787346922,1.1743476307358112,,5.83394743306313,5.55,54.46,84.354126570814,478.0933062880324,0.3,90.95182138660401,2026.12(E),1.8604475640590212,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K컬처,6.26,엔터·게임·콘텐츠,엔터,하이브,1.4837515787346922,탈락,"PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
009420,47650.0,25076.0,261,,75500.0,30400.0,-322.15,90333.0,4.53,한올바이오파마,-115.0,-115.0,49.0,511.7551020408163,,-319.81,,,,,,,2.884049440847557,-4.94,39.3,9.471649484536094,,,89.57607555089191,2026.12(E),-0.5798969072164949,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K바이오,5.96,바이오·헬스케어,신약·플랫폼,한올바이오파마,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
263750,34750.0,21493.0,263,,77400.0,29450.0,6.36,52800.0,5.1,펄어비스,3412.0,3412.0,3930.0,5.468956743002544,6.299237983587338,6.46,0.053076778216168026,,0.11928864511642315,,0.18616756113995178,,49.15572232645403,35.44,43.8,118.68161925601753,,,51.94244604316547,2026.12(E),-4.048140043763676,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K컬처,5.83,엔터·게임·콘텐츠,게임,펄어비스,,탈락,"PEG영익>1,전년이익률<5",기저효과,2026-09-17
035760,38550.0,8234.0,285,,82300.0,28100.0,16.98,50897.0,22.56,CJ ENM,374.0,374.0,1324.0,6.219033232628399,22.016042780748663,17.54,10.361262296769425,,188.9210426725415,1.7528058845363534,3.5079027345407017,,2.524982836219391,1.73,151.51,2.1248417567435895,-0.3762227238525262,,32.028534370946815,2026.12(E),2.588372772421852,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K컬처,5.16,엔터·게임·콘텐츠,미디어·콘텐츠,CJ ENM,1.7528058845363534,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,전년이익률<5",기저효과,2026-09-17
022100,21250.0,32231.0,267,0.59,45600.0,16510.0,,27000.0,3.11,포스코DX,411.0,411.0,404.0,79.77970297029702,78.42092457420925,79.38,,,,,,,4.04282998098669,7.09,45.73,-7.05915178571429,-33.11258278145696,0.59,27.058823529411757,2026.12(E),5.617559523809524,2025.12,순이익=당기순이익 대체;,1,K신재생에너지,4.95,로봇·산업재,산업자동화·IT,포스코DX,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30",,2026-09-17
036930,200500.0,95054.0,278,0.03,283000.0,26350.0,,205000.0,8.86,주성엔지니어링,453.0,453.0,484.0,196.39256198347107,209.83222958057394,207.34,14.05061933850955,3.8407887636678146,,,26.74659679627684,11.188514260096632,13.55362643517222,7.27,50.37,14.934019954940458,54.63258785942493,0.03,2.244389027431426,2026.12(E),10.074026392018023,2025.12,순이익=당기순이익 대체;,1,코스닥,4.91,반도체,전공정 장비,주성엔지니어링,3.8407887636678146,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",,2026-09-17
475830,50800.0,7710.0,261,,146600.0,29450.0,,,7.19,오름테라퓨틱,,,,,,,,,,,,,,,29.37,,,,,2026.12(E),,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K바이오,4.8,바이오·헬스케어,신약·플랫폼,오름테라퓨틱,,보류,컨센서스 없음,기저효과,2026-09-17
058610,97500.0,21956.0,283,0.25,165700.0,26000.0,136.93,129667.0,4.98,에스피지,166.0,166.0,212.0,103.56603773584905,132.26506024096386,135.77,25.108317269076302,7.174377510040158,,4.227735974918547,,13.449140744515953,5.893800389213233,6.04,66.09,5.267778753292363,18.43575418994414,0.25,32.991794871794866,2026.12(E),5.238513315774071,2025.12,순이익=당기순이익 대체;,1,코스닥,4.77,로봇·산업재,로봇,에스피지,7.174377510040158,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30",,2026-09-17
122870,44600.0,8252.0,285,0.68,105900.0,34050.0,16.83,60556.0,9.88,와이지엔터테인먼트,612.0,612.0,777.0,10.62033462033462,13.483660130718954,16.97,0.8309591226321039,1.5021640114379085,0.4239819619674005,,3.6902973634467195,,12.257453857075248,9.17,28.88,16.226622662266223,8.976157082748948,0.68,35.775784753363226,2026.12(E),13.072973964063072,2025.12,순이익=당기순이익 대체;,1,K컬처,4.69,엔터·게임·콘텐츠,엔터,와이지엔터테인먼트,1.5021640114379085,탈락,"PEG영익>1,ROE<10",,2026-09-17
041510,87500.0,18797.0,285,1.97,153000.0,63900.0,15.39,112667.0,31.52,에스엠,1308.0,1308.0,1879.0,10.003725385843534,14.37079510703364,16.3,2.0148266314145347,5.367052050177877,1.1249956139934205,0.30766759928874177,1.5274204893124694,0.785380204391466,14.928100421069356,11.71,47.76,7.132521916758883,2.677595628415297,1.97,28.762285714285717,2026.12(E),15.5757936845689,2025.12,순이익=당기순이익 대체;,1,K컬처,4.35,엔터·게임·콘텐츠,엔터,에스엠,5.367052050177877,탈락,"PEG매출>1,PEG영익>1",,2026-09-17
403870,53600.0,44360.0,278,0.93,92000.0,27450.0,37.61,67800.0,32.87,HPSP,1183.0,1183.0,1381.0,32.1216509775525,37.497886728655956,37.26,0.8603626530580212,0.6993900450012802,2.203268609847137,1.7627003756780284,3.2550799506191472,2.840422753078356,55.59581320450886,33.72,19.95,43.58381502890174,53.61512791991101,0.93,26.49253731343284,2026.12(E),51.96531791907515,2025.12,순이익=당기순이익 대체;,1,코스닥,4.31,반도체,전공정 장비,HPSP,0.6993900450012802,탈락,fPER>30,,2026-09-17
068760,38850.0,17406.0,261,0.5,78300.0,37000.0,,61000.0,4.86,셀트리온제약,460.0,460.0,700.0,24.865714285714287,37.83913043478261,37.48,2.7207653572677466,1.5271764153894274,2.8922243797306284,1.0178426522023982,2.3268233505519578,1.5319991922952971,11.456628477905074,10.12,74.2,13.907531692766595,24.777183600713016,0.5,57.01415701415702,2026.12(E),10.458612975391498,2025.12,순이익=당기순이익 대체;,1,K바이오,4.28,바이오·헬스케어,바이오시밀러·CDMO,셀트리온제약,1.5271764153894274,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-17
108490,310500.0,45541.0,299,,492000.0,103000.0,-3074.26,392286.0,7.05,로보티즈,-33.0,-33.0,-23.0,,,-3045.43,,,,,,,-3.627760252365931,-0.46,1.79,62.982005141388164,,,26.340096618357478,2026.12(E),8.483290488431876,2025.12,순이익=당기순이익 대체;,1,코스닥,4.17,로봇·산업재,로봇,로보티즈,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30",,2026-09-17
237690,89900.0,19102.0,261,0.55,172100.0,83000.0,27.82,184385.0,12.88,에스티팜,692.0,692.0,753.0,25.367861885790173,27.604046242774565,27.49,1.0646816440381768,0.742873597415845,1.17395042172588,0.4254889365234851,2.031211718954058,0.8906371627437842,18.027292315058656,10.93,31.97,25.927042508290633,37.158469945355186,0.55,105.10011123470524,2026.12(E),16.55110039192041,2025.12,순이익=당기순이익 대체;,1,K바이오,3.93,바이오·헬스케어,바이오시밀러·CDMO,에스티팜,0.742873597415845,탈락,PEG매출>1,,2026-09-17
035900,38800.0,13769.0,285,2.26,105100.0,38050.0,11.49,65632.0,13.48,JYP Ent.,1191.0,1191.0,1518.0,9.070487483530961,11.560873215785055,11.48,,,0.6878268758365225,1.317724195712469,0.8778060906384028,,18.487394957983195,17.97,36.19,-0.09733544226792068,-2.1907216494845394,2.26,69.15463917525773,2026.12(E),18.883075799975664,2025.12,순이익=당기순이익 대체;,1,K컬처,3.92,엔터·게임·콘텐츠,엔터,JYP Ent.,,탈락,"PEG매출>1,PEG영익>1",,2026-09-17
100090,11980.0,7466.0,295,,31600.0,11010.0,20.32,21875.0,4.11,SK오션플랜트,367.0,367.0,574.0,13.006968641114982,20.3433242506812,20.36,,,,1.1838622039964781,,,8.888200681325488,4.43,40.97,-33.1054485187487,-3.529411764705881,,82.59599332220367,2026.12(E),6.163248394447897,2025.12,순이익=당기순이익 대체;,1,K신재생에너지,3.88,2차전지·에너지,풍력,SK오션플랜트,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",,2026-09-17
119850,47450.0,8422.0,306,0.29,60000.0,18350.0,,70000.0,7.76,지엔씨에너지,492.0,492.0,439.0,19.184510250569478,17.117886178861788,18.18,1.3704746678564341,,1.2011052802164768,0.968206687501023,0.8119010045798563,0.29201564886875914,14.861205145565334,17.83,67.41,12.490479817212496,-11.133603238866396,0.29,47.52370916754478,2026.12(E),18.81188118811881,2025.12,순이익=당기순이익 대체;,1,코스닥,3.82,AI·전력인프라,발전설비,지엔씨에너지,,탈락,"PEG매출>1,PEG영익>1",,2026-09-17
000880,137500.0,73701.0,276,0.8,166400.0,77700.0,9.27,172000.0,21.47,한화,42455.0,42455.0,70780.0,1.0412687199773947,1.7359792721705336,9.23,0.0706897156972722,0.02456051463192653,0.05908320534525049,0.024396038087769002,0.0843593228162785,0.04021312358450285,7.598415475947655,9.72,497.35,24.557734531071574,70.68171405146013,0.8,25.090909090909097,2026.12(E),5.5450662829910655,2025.12,순이익=당기순이익 대체;,1,K신재생에너지,3.34,미분류,276,한화,0.02456051463192653,탈락,"ROE<10,이익률<10",PER괴리,2026-09-17
064290,50300.0,6259.0,278,,54100.0,10960.0,,69000.0,1.74,인텍플러스,60.0,60.0,79.0,79.22784810126582,104.31666666666666,108.49,5.7824917695473275,,8.411644035206326,,8.465308106089795,,7.452830188679245,12.52,158.56,18.04008908685968,,,37.17693836978131,2026.12(E),-4.120267260579064,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,3.15,반도체,검사·계측,인텍플러스,,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
277810,427000.0,83225.0,299,,979000.0,283000.0,,650000.0,5.67,레인보우로보틱스,100.0,100.0,120.0,693.5416666666666,832.25,821.58,7.690982384823848,,9.065820529754191,,12.459339059249986,,16.901408450704224,7.22,7.08,108.21114369501466,,,52.22482435597189,2026.12(E),-7.331378299120235,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,3.09,로봇·산업재,로봇,레인보우로보틱스,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-17
071050,187000.0,103650.0,321,4.67,304000.0,135100.0,3.72,318706.0,37.87,한국금융지주,30921.0,30921.0,40614.0,2.5520756389422368,3.3520908120694672,3.73,0.028974035210327057,0.045811191547966444,0.0653308695288332,0.039909117998506154,0.1279766221538594,0.047593585443365095,9.672994021959177,23.53,1025.35,115.69292256795146,73.17187566622607,4.67,70.43101604278075,2026.12(E),12.048124688561138,2025.12,순이익=당기순이익 대체;,1,Korea플러스배당,2.93,금융,증권,한국금융지주,0.045811191547966444,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
086520,82400.0,112151.0,272,0.18,190000.0,45050.0,,,18.83,에코프로,,,,,,,,,,,,,,,117.92,,,0.18,,2026.12(E),6.264283621447407,2025.12,순이익=당기순이익 대체;,1,코스닥,2.84,2차전지·에너지,소재,에코프로,,보류,컨센서스 없음,,2026-09-17
039490,267500.0,69243.0,321,4.36,517000.0,233500.0,3.81,442444.0,29.97,키움증권,18246.0,18246.0,22917.0,3.0214687786359473,3.794968760276225,3.86,0.03278949375905645,0.07028839463650376,0.046876257545143483,0.08536295598423896,0.06657749691474422,0.06377338820638864,6.204196773503637,25.0,1107.51,115.73733916608747,53.99139900551002,4.36,65.3996261682243,2026.12(E),8.691893912403557,2025.12,순이익=당기순이익 대체;,1,Korea플러스배당,2.82,금융,증권,키움증권,0.07028839463650376,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
020150,38850.0,20711.0,282,,83100.0,21550.0,-52.87,56143.0,7.81,롯데에너지머티리얼즈,-414.0,-414.0,-528.0,,,-52.02,,,,,,,-5.80283547642598,-2.41,23.15,34.302583025830266,,,44.512226512226505,2026.12(E),-21.431734317343174,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K신재생에너지,2.55,미분류,282,롯데에너지머티리얼즈,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
456160,32900.0,5454.0,261,,248000.0,22400.0,,,5.75,지투지바이오,,,,,,,,,,,,,,,16.13,,,,,2026.12(E),-3050.0,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K바이오,2.28,바이오·헬스케어,신약·플랫폼,지투지바이오,,보류,컨센서스 없음,기저효과,2026-09-17
214150,31900.0,20614.0,281,3.17,77600.0,30150.0,13.42,61313.0,68.32,클래시스,1512.0,1512.0,1925.0,10.708571428571428,13.633597883597883,13.59,0.44451072286503057,1.0620510497451132,0.39397509590486673,0.5365903785701569,0.39297533107883753,0.4695571243991014,43.74005907748239,25.93,27.73,30.671021377672215,12.837045720984763,3.17,92.2037617554859,2026.12(E),50.65320665083135,2025.12,순이익=당기순이익 대체;,1,K컬처,2.23,바이오·헬스케어,미용의료·의료기기,클래시스,1.0620510497451132,탈락,PEG영익>1,,2026-09-17
