종목코드,기업,현재가,주식수(M),TTM매출($M),시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),EPS(FY2),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,PEG(영익)fwd,영익증가율fwd,fwd기준,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
ABNB,Airbnb,190.06,589.59,13160.0,112150.0,34.54,16.81,10.31,,0.32,34.19,1.8,,FY 2026,FY 2025,14150.0,3160.0,3170.0,3115.6055982321377,5.28,6.14,35.49050632911393,35.99621212121212,2.306772965254642,1.4746835288367546,2.679156406769678,1.5361262789461874,,2.21,16.287878787878785,eps,22.3321554770318,20.751633986928105,15.604575163398682,24.409448818897637,176.76,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Airbnb Inc,1,글로벌소비트렌드,1.7,1.4746835288367546,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-08-25
NOW,ServiceNow,128.05,1030.0,14730.0,132390.0,14.24,10.28,8.85,,0.68,28.26,1.16,-27.8,FY 2026,FY 2025,16219.999999999998,5110.0,1640.0,4207.94455290902,4.07,5.01,25.908023483365948,31.461916461916463,1.4211369068511936,0.20232743705412512,1.5401028174141775,1.6157705972357224,,1.3622340425531927,23.095823095823075,eps,31.50431565967941,15.060240963855422,22.138554216867455,155.50000000000003,142.23,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,ServiceNow Inc,1,글로벌AI인공지능,1.69,1.3622340425531927,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과(fwd),2026-08-25
NEE,NextEra Energy Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,실패: forecast 표 없음,미분류,Stock Lists Top Stocks Corporate Actions,NextEra Energy Inc,1,미국S&P500,1.57,,보류,컨센서스 없음,,2026-08-25
NEM,Newmont,131.94,1050.0,25770.0,138540.0,25.91,27.93,6.8,0.79,0.16,13.06,0.87,,FY 2026,FY 2025,26690.0,14720.0,10350.0,9880.713960891315,9.41,10.58,9.411684782608695,14.02125398512221,0.790701064285374,0.41610244306252164,1.0830018220903004,0.5862300407012242,,1.1276923076923067,12.433581296493102,eps,55.151742225552645,48.566387295985884,17.73268636965153,33.69663941871026,132.44,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Newmont Corp,1,미국S&P500,1.46,0.41610244306252164,통과,,,2026-08-25
VTRS,Viatris,16.52,1150.0,14740.0,19000.0,-2.75,5.89,6.5,2.9,0.96,6.51,1.78,,FY 2026,FY 2025,14780.0,4050.0,-27.26,2875.302663438257,2.5,2.67,4.691358024691358,6.608,1.9686333333333295,,2.6215164380850786,1.002535860325813,,0.971764705882352,6.800000000000006,eps,27.40189445196211,8.6013986013986,3.356643356643363,229.2682926829268,18.5,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Viatris Inc,1,글로벌바이오,1.4,0.971764705882352,탈락,"PEG매출>1,ROE<10",기저효과(fwd),2026-08-25
CMCSA,Comcast,27.01,3550.0,124900.0,95880.0,11.49,8.15,5.84,4.89,1.0,7.68,,-20.88,FY 2026,FY 2025,120640.0,17990.0,10720.0,12495.283228433913,3.52,3.62,5.329627570872707,7.673295454545455,,,,,,2.701000000000008,2.840909090909083,eps,14.912135278514588,16.708431008002584,-2.481610217444019,-12.965650701499754,30.08,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Comcast Corp,1,글로벌소비트렌드,1.38,,탈락,"PEG매출>1,PEG영익>1",,2026-08-25
HON,Honeywell International,214.77,316.94,38060.0,68070.0,46.58,13.48,7.27,1.3,1.85,23.3,1.52,-2.49,FY 2026,FY 2025,20160.0,3830.0,2000.0,2633.8022070121524,8.31,9.99,17.772845953002612,25.84476534296029,,,,,,1.2783928571428573,20.216606498194945,eps,18.998015873015873,18.91025641025641,-46.15384615384615,-45.90395480225988,263.85,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Honeywell International Inc,1,글로벌우주테크&방산,1.38,,탈락,"PEG매출>1,PEG영익>1",,2026-08-25
ROP,Roper Technologies,415.47,98.9,8280.0,41090.0,13.07,6.66,7.14,0.88,0.61,17.67,2.44,-22.6,FY 2026,FY 2025,8570.0,2420.0,2530.0,2197.5589091871852,22.22,24.29,16.979338842975206,18.6980198019802,2.204691887099158,2.326864686468649,2.572806220074894,1.8323567384835424,,2.007101449275364,9.31593159315931,eps,28.23803967327888,28.354430379746837,8.481012658227849,8.03571428571428,445.2,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Roper Technologies Inc,1,글로벌AI인공지능,1.38,2.326864686468649,탈락,"PEG매출>1,PEG영익>1",,2026-08-25
TTWO,TTWO,233.5,186.98,6690.0,43660.0,-9.04,-2.03,9.29,,0.82,28.91,1.06,,FY 2027,FY 2026,8520.0,1570.0,258.3,1284.5576017130622,6.87,10.3,27.808917197452228,33.98835516739447,1.2170023947034792,,1.9246101297513047,0.5810068851735423,,0.6807580174927111,49.92721979621544,eps,18.427230046948356,-1.1936936936936937,27.927927927927932,,286.89,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Stocks Corporate Actions,Take-Two Interactive Software Inc,1,글로벌소비트렌드,1.38,0.6807580174927111,탈락,"PEG매출>1,ROE<10,fPER>30,전년이익률<5",기저효과(fwd),2026-08-25
LYV,Live Nation Entertainment,183.98,232.96,26270.0,43000.0,17.68,13.87,8.59,,6.2,140.29,,,FY 2026,FY 2025,28120.0,1050.0,-79.49,306.50794782236795,-0.44,1.89,40.95238095238095,140.29,12.107219178082188,,13.522523707357008,,,,,,3.733997155049787,5.238095238095238,11.58730158730159,-20.45454545454546,201.96,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Live Nation Entertainment Inc,1,글로벌소비트렌드,1.31,,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30",,2026-08-25
FWONK,Formula One Group,106.38,250.01,4040.0,26670.0,2.73,2.59,7.3,,0.6,44.35,,,FY 2025,FY 2024,4440.0,556.88,565.26,544.0298928369995,2.17,1.58,47.89182588708519,49.02304147465438,2.26498862509479,,3.4529061480206993,0.3898131329369623,,,-27.188940092165893,eps,12.54234234234234,10.73972602739726,21.643835616438366,42.061224489795926,120.38,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Stocks Corporate Actions,Liberty Media Corp-Liberty Formula One,1,글로벌소비트렌드,1.28,,탈락,"PEG매출>1,FY2역성장,ROE<10,fPER>30",기저효과(fwd),2026-08-25
KTOS,KTOS,53.07,187.72,1520.0,9960.0,1.15,0.82,10.19,,0.06,57.31,,-20.45,FY 2026,FY 2025,1790.0,19.6,37.08,153.89485585076315,0.82,1.12,508.1632653061224,64.71951219512195,1.9857123059866961,,2.292100713397264,1.5156363656905425,,1.7689999999999997,36.585365853658544,eps,1.094972067039106,2.051851851851852,32.592592592592595,-29.241877256317682,105.62,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Stocks Corporate Actions,Kratos Defense & Security Solutions Inc,1,글로벌우주테크&방산,1.28,1.7689999999999997,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(fwd),2026-08-25
WBD,Warner Bros. Discovery,28.71,2510.0,36120.0,72060.0,-8.79,4.33,10.61,,0.94,155.64,9.21,,FY 2026,FY 2025,36220.0,-1300.0,-2720.0,462.99151888974563,-1.08,0.05,,155.64,,,1056.299808922674,,,,,,-3.5891772501380452,4.504021447721179,-2.895442359249334,,29.7,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Stocks Corporate Actions,Warner Bros Discovery Inc,1,글로벌소비트렌드,1.22,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-25
V,Visa,381.49,1840.0,44490.0,701950.0,61.19,54.82,8.24,0.7,0.68,26.45,1.83,,FY 2026,FY 2025,45760.0,30850.0,23920.0,24325.091090198955,13.22,14.98,22.753646677471636,28.857034795763994,2.003960749705834,1.9149928288971094,2.2772118436028594,2.0206530812044803,,2.1675568181818186,13.313161875945534,eps,67.41695804195804,67.025,14.399999999999991,15.069004102946671,416.2,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Visa Inc,1,미국S&P500,1.21,1.9149928288971094,탈락,"PEG매출>1,PEG영익>1",,2026-08-25
HII,HII,294.63,39.4,13190.0,11610.0,12.97,8.25,4.98,1.87,0.55,15.07,1.05,,FY 2026,FY 2025,13330.0,758.16,734.66,730.5752978311781,18.54,20.84,15.313390313390315,15.891585760517799,2.333258709308963,,2.410180702827859,0.9709574997884521,,1.2809999999999988,12.405609492988145,eps,5.687621905476369,6.41826923076923,6.810897435897445,-5.348314606741578,368.08,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Huntington Ingalls Industries Inc,1,글로벌우주테크&방산,1.16,,탈락,"PEG매출>1,PEG영익>1,이익률<10",,2026-08-25
FTAI,FTAI Aviation,198.42,102.71,3110.0,20380.0,174.46,18.37,11.9,1.01,8.65,22.18,0.6,,FY 2026,FY 2025,3900.0,847.78,591.19,584.4279810502975,5.69,12.01,24.03925546722027,34.87170474516695,0.6296976900026551,3.4458579556105353,0.5830836982054531,0.5793136616594836,,0.3139556962025316,111.07205623901581,eps,21.73794871794872,30.67211155378486,55.37848605577689,10.119890371101615,368.1,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,FTAI Aviation Ltd,1,글로벌우주테크&방산,1.14,3.4458579556105353,탈락,"PEG영익>1,fPER>30",비지배괴리,2026-08-25
KR,The Kroger Co.,59.09,613.0,148650.0,36220.0,13.78,14.44,5.06,2.64,3.73,11.23,1.58,-15.07,FY 2027,FY 2026,151130.0,4890.0,3150.0,3199.6683025892703,5.22,5.54,7.406952965235174,11.31992337164751,4.788749245243674,3.3464523467433014,5.491057891676714,1.6460696960109815,,1.8465624999999979,6.130268199233724,eps,3.2356249586448755,3.203738824166892,2.3638580330533676,3.3826638477801207,70.5,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Kroger Co/The,1,글로벌소비트렌드,1.12,3.3464523467433014,탈락,"PEG매출>1,PEG영익>1,이익률<10,전년이익률<5",,2026-08-25
ACN,Accenture,186.54,611.94,73100.0,114150.0,24.41,27.09,9.63,3.5,0.25,13.01,2.05,-28.04,FY 2026,FY 2025,73590.0,11520.0,8350.0,8487.512061756192,13.87,14.67,9.908854166666666,13.449170872386446,2.3903156496917424,2.17796274575213,2.7737574408269094,2.0639490880489095,,2.3317500000000004,5.767844268204758,eps,15.654300856094578,15.573417539830631,5.6265250466484895,6.175115207373283,181.31,USD,,,소프트웨어,Stock Lists Top Analysts Top Stocks Corporate Actions,Accenture PLC,1,글로벌AI인공지능,1.07,2.17796274575213,탈락,"PEG매출>1,PEG영익>1",,2026-08-25
CCL,Carnival Corporation,25.71,1370.0,27310.0,35210.0,26.69,11.73,11.77,2.33,2.02,11.01,0.94,-17.86,FY 2026,FY 2025,27640.0,4290.0,3050.0,3067.6935044729676,2.24,2.64,8.207459207459207,11.477678571428571,2.995449054621857,,3.1117071959126337,1.3794437753543616,,0.6427499999999998,17.85714285714286,eps,15.52098408104197,16.378662659654395,3.831705484598036,-1.6055045871559592,35.55,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Carnival Corp Ltd,1,글로벌소비트렌드,1.03,,탈락,"PEG매출>1,PEG영익>1",,2026-08-25
BWXT,BWX Technologies,149.52,91.62,3510.0,13700.0,28.29,10.78,7.53,0.72,1.51,29.73,2.4,-8.32,FY 2026,FY 2025,3810.0,524.12,401.9,434.3097913322632,4.74,5.25,26.13905212546745,31.544303797468356,1.6547831500311265,0.581578312268337,2.165851000691642,2.187317726067007,,2.931764705882356,10.759493670886066,eps,13.756430446194226,10.6190625,19.062500000000004,54.23913363350108,234.45,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,BWX Technologies Inc,1,글로벌우주테크&방산,1.0,0.581578312268337,탈락,"PEG매출>1,fPER>30",,2026-08-25
SBUX,Starbucks,107.47,1140.0,38340.0,122520.0,,13.67,8.33,2.31,,36.48,1.86,,FY 2026,FY 2025,37990.0,4300.0,2670.0,2952.701218944822,2.59,3.12,28.493023255813952,41.49420849420849,19.046353973020587,2.4628820525594723,21.339098953573533,1.9732407919992379,,2.027735849056603,20.463320463320468,eps,11.318768096867597,9.897794513179129,2.1785906401291077,16.84782608695652,112.23,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Starbucks Corp,1,미국S&P500,1.0,2.4628820525594723,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",,2026-08-25
LIN,Linde,490.02,460.98,35450.0,225890.0,18.4,12.37,7.53,1.31,0.69,26.21,3.01,,FY 2026,FY 2025,36300.0,10800.0,7650.0,8242.34357781315,17.88,19.57,20.91574074074074,27.406040268456376,4.032603068072868,2.152048080096819,4.721989966088039,3.032091771195671,,2.899526627218932,9.451901565995534,eps,29.75206611570248,28.184760223595173,6.796116504854366,12.734864300626313,547.24,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Linde PLC,1,미국S&P500,0.96,2.152048080096819,탈락,"PEG매출>1,PEG영익>1",,2026-08-25
PSKY,Paramount Skydance,10.37,1120.0,29110.0,11610.0,-0.9,7.17,7.83,1.93,1.26,12.54,0.55,-35.31,FY 2026,FY 2025,29890.0,1730.0,444.03,626.9623915139828,0.56,0.85,6.710982658959537,18.51785714285714,5.349808928571434,,6.9064076490470425,0.6648644725913997,,0.35758620689655185,51.785714285714256,eps,5.787888926062228,6.5420560747663545,3.4614053305642045,-8.465608465608465,9.81,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Stocks Corporate Actions,Paramount Skydance Corp,1,글로벌소비트렌드,0.92,0.35758620689655185,탈락,"PEG매출>1,ROE<10,이익률<10","기저효과(fwd),비지배괴리",2026-08-25
TKO,TKO Group,193.43,189.27,5300.0,36610.0,7.06,7.84,7.39,1.63,0.59,36.74,1.19,,FY 2026,FY 2025,5820.0,1590.0,495.13,662.4360233676265,3.5,3.99,23.0251572327044,55.26571428571429,2.4255507936507925,0.7041543009159841,4.857234855620924,1.0127291741373137,,3.94755102040816,14.000000000000012,eps,27.31958762886598,18.793881856540086,22.78481012658229,78.4852328727142,231.16,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,TKO Group Holdings Inc,1,글로벌소비트렌드,0.92,0.7041543009159841,탈락,"PEG매출>1,ROE<10,fPER>30",비지배괴리,2026-08-25
BAC,Bank of America,62.35,6990.0,113930.0,435860.0,11.2,,3.8,2.05,,12.53,0.81,,FY 2026,FY 2025,124070.0,50400.0,34050.0,32715.714514835603,4.68,5.3,8.648015873015874,13.322649572649574,1.373556669705258,0.8219108278318802,1.7931908109699097,0.742461622202176,,1.005645161290323,13.247863247863245,eps,40.622229386636576,38.34659593280283,9.699381078691417,16.209361309661062,68.77,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Bank of America Corp,1,미국S&P500,0.9,0.8219108278318802,탈락,PEG매출>1,,2026-08-25
MS,Morgan Stanley,214.08,1570.0,77830.0,336230.0,17.97,3.43,3.88,2.15,5.17,16.38,1.5,,FY 2026,FY 2025,82660.0,27080.0,20340.0,20370.436752615846,12.97,13.63,12.416174298375184,16.505782575173477,0.938799769445547,5.156092080625624,1.510793090267127,1.0620991921205931,,3.2436363636363583,5.088666152659993,eps,32.76070650858941,37.32574679943101,17.581792318634413,3.2012195121951192,236.62,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Morgan Stanley,1,미국S&P500,0.89,5.156092080625624,탈락,PEG영익>1,,2026-08-25
ULTA,Ulta Beauty,538.7,42.99,12710.0,23160.0,47.45,26.13,8.14,,0.89,18.19,1.94,,FY 2027,FY 2026,13250.0,1650.0,1240.0,1237.7508817523667,28.79,31.82,14.036363636363637,18.71135811045502,2.695741011494622,2.3856981590830166,3.0440630219484364,1.6411298368514684,,1.7778877887788775,10.52448766932963,eps,12.452830188679245,12.34866828087167,6.94108151735271,7.843137254901955,623.42,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Ulta Beauty Inc,1,글로벌소비트렌드,0.86,2.3856981590830166,탈락,"PEG매출>1,PEG영익>1",,2026-08-25
EXPE,Expedia Group,339.11,120.02,15700.0,40700.0,89.49,256.54,10.38,0.57,2.3,15.27,0.67,,FY 2026,FY 2025,16200.0,2840.0,2270.0,2504.818495473445,20.87,24.19,14.330985915492958,16.248682319118352,1.628184289527983,0.5161346148425828,1.9049667455414512,0.6914384350688465,,1.0214156626506026,15.908001916626734,eps,17.530864197530864,14.663951120162933,9.979633401221989,31.481481481481488,336.23,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Expedia Group Inc,1,글로벌소비트렌드,0.8,0.5161346148425828,탈락,PEG매출>1,,2026-08-25
XYZ,Block,81.38,600.79,25040.0,48890.0,1.61,2.72,16.15,,0.33,17.77,0.7,,FY 2026,FY 2025,26040.0,2230.0,1040.0,2433.085524698943,4.05,5.19,21.923766816143498,20.093827160493827,2.627403670337002,0.752449697924875,2.1382699022498746,0.41877661708258435,,0.7138596491228065,28.148148148148167,eps,8.563748079877112,7.275733774286895,7.647788342290207,26.70454545454546,97.98,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Block Inc,1,글로벌소비트렌드,0.78,0.752449697924875,탈락,"PEG매출>1,ROE<10,이익률<10",,2026-08-25
ACHR,Archer Aviation,6.07,770.02,6.9,4670.0,-44.47,-30.71,21.42,,0.07,,,-37.23,FY 2026,FY 2025,15.13,-1010.0,-1030.0,,-0.96,-0.81,,,,,,,,,,,-6675.4791804362185,-243100.0,4943.333333333334,,10.61,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Archer Aviation Inc,1,글로벌우주테크&방산,0.76,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-25
MTCH,Match Group,41.72,229.55,3510.0,9580.0,,25.77,9.34,1.92,,13.84,0.75,,FY 2026,FY 2025,3480.0,983.25,679.96,907.0230105465005,3.95,4.58,9.74319857615052,10.562025316455696,,3.8400907621868914,5.723322424676189,0.5756675677604376,,0.6622222222222224,15.949367088607591,eps,28.254310344827587,27.419197707736387,-0.2865329512893977,2.7504624162687064,41.88,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Match Group Inc,1,글로벌소비트렌드,0.76,3.8400907621868914,탈락,"PEG매출>1,PEG영익>1,ROE<10",,2026-08-25
ETSY,"Etsy, Inc.",86.6,91.78,2940.0,7990.0,,26.36,10.45,,,14.13,1.17,,FY 2026,FY 2025,2850.0,537.3,283.07,548.0438799076213,5.94,6.89,14.870649544016379,14.579124579124578,,0.31665421358437496,8.469849358878943,0.3617129232014642,,0.9115789473684216,15.993265993265982,eps,18.852631578947367,12.774652777777778,-1.041666666666663,46.041151368541186,87.04,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Etsy Inc,1,글로벌소비트렌드,0.75,0.31665421358437496,탈락,"PEG매출>1,ROE<10",,2026-08-25
MSGS,Madison Square Garden Sports,402.61,24.08,1150.0,9690.0,,1.5,6.72,,,,,,FY 2027,FY 2026,1080.0,-3.6,-23.48,,-0.56,-0.19,,,,,,,,,,,-0.33333333333333337,2.672173913043478,-6.086956521739129,,480.67,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Madison Square Garden Sports Corp,1,글로벌소비트렌드,0.75,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-25
SPHR,Sphere Entertainment Co.,157.31,35.91,1360.0,5650.0,-3.1,-3.21,11.77,,0.41,,,,FY 2026,FY 2025,1370.0,-91.26,-86.08,,-1.88,-2.05,,,,,,,,,,,-6.661313868613139,-12.63360655737705,12.295081967213118,,178.77,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Stocks Corporate Actions,Sphere Entertainment Co,1,글로벌소비트렌드,0.75,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-25
M,Macy's,23.19,263.04,22720.0,6100.0,14.36,7.48,7.3,3.31,1.06,10.24,,,FY 2027,FY 2026,21810.0,926.55,638.2,589.2194911599828,2.24,2.34,6.58356267875452,10.352678571428571,,1.832350980250827,,24.06986659781825,,2.3190000000000084,4.464285714285698,eps,4.2482806052269595,3.87709991158267,-3.5809018567639295,5.649942987457246,22.95,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Macys Inc,1,글로벌소비트렌드,0.72,1.832350980250827,탈락,"PEG매출>1,PEG영익>1,이익률<10,전년이익률<5",,2026-08-25
AVAV,AeroVironment,148.2,50.42,1980.0,7470.0,-10.03,-1.55,10.86,,0.19,45.72,1.66,-38.21,FY 2027,FY 2026,2190.0,4.82,18.53,163.3117408906883,3.24,4.4,1549.792531120332,45.74074074074073,4.312698412698416,,3.50803945092438,2.990471262804616,,1.2775862068965513,35.802469135802475,eps,0.22009132420091324,-3.5555555555555554,10.606060606060597,,225.77,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Stocks Corporate Actions,AeroVironment Inc,1,글로벌우주테크&방산,0.71,1.2775862068965513,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(fwd),2026-08-25
GS,The Goldman Sachs Group,1036.28,302.77,67570.0,313750.0,16.9,2.14,2.93,1.93,7.25,14.85,1.03,,FY 2026,FY 2025,72130.0,28830.0,21570.0,21411.587601806463,70.72,74.03,10.882761012833853,14.653280542986424,0.6837430198377015,0.49549466881679016,1.297000372902487,0.7288430105170914,,3.130755287009067,4.680429864253388,eps,39.969499514765005,37.45791245791246,21.430976430976422,29.57303370786517,1142.0,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Goldman Sachs Group Inc/The,1,미국S&P500,0.68,0.49549466881679016,통과,,,2026-08-25
JOYY,JOYY Inc.,73.47,50.38,2190.0,3700.0,3.26,1.01,6.73,8.17,0.01,12.49,1.23,,FY 2026,FY 2025,2330.0,171.77,210.59,272.45134068327206,5.41,6.37,21.540431972987133,13.580406654343808,1.370974386057565,,1.3442130345633192,1.4254174980194474,,0.7653124999999998,17.744916820702407,eps,7.372103004291845,3.0377358490566038,9.905660377358494,166.72360248447205,81.08,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Stocks Corporate Actions,JOYY Inc,1,글로벌소비트렌드,0.65,0.7653124999999998,탈락,"PEG매출>1,ROE<10,이익률<10,전년이익률<5",기저효과(fwd),2026-08-25
SNAP,Snap Inc.,5.53,1690.0,6350.0,9350.0,-15.58,-3.26,7.65,,2.19,7.71,0.21,-23.19,FY 2026,FY 2025,6680.0,-88.36,-104.84,1031.374321880651,0.61,0.78,,9.065573770491804,0.716784699453552,,0.723146041096828,0.2095113712559895,,0.32529411764705873,27.868852459016402,eps,-1.322754491017964,-8.974198988195615,12.647554806070826,,7.38,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Snap Inc,1,글로벌소비트렌드,0.64,0.32529411764705873,탈락,"ROE<10,이익률<10,전년이익률<5",기저효과(fwd),2026-08-25
WMG,Warner Music Group,27.76,523.11,7300.0,14520.0,70.07,18.11,9.2,2.88,4.53,16.81,0.41,-17.8,FY 2026,FY 2025,7330.0,1220.0,769.47,931.0374639769452,1.78,1.97,11.901639344262295,15.595505617977528,1.6878361725262774,0.7500695559122527,2.0683987628153515,0.5760543715370918,,1.4610526315789483,10.67415730337078,eps,16.64392905866303,15.052160953800298,9.239940387481372,20.79207920792079,36.88,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Warner Music Group Corp,1,글로벌소비트렌드,0.64,0.7500695559122527,탈락,PEG매출>1,,2026-08-25
RUM,RUM Group,9.33,400.02,117.66,3740.0,-18.41,-6.62,9.33,,0.35,,,,FY 2026,FY 2025,243.73,-216.44,-205.26,80.17148981779206,0.2,0.34,,46.65,0.3279940605128922,,0.3437940087533006,,,0.6664285714285714,70.0,eps,-88.80318385098265,-112.00556549393758,142.22818525144106,,,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,RUM Group Inc,1,글로벌소비트렌드,0.62,0.6664285714285714,탈락,"ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(fwd),2026-08-25
ENTG,Entegris,138.25,152.8,3330.0,21120.0,7.67,7.01,10.72,0.29,0.86,30.86,1.11,,FY 2026,FY 2025,3570.0,880.32,412.0,598.8455696202531,3.92,5.02,23.991275899672846,35.267857142857146,3.050193050193048,0.43387898836064637,2.9189062978617866,1.0045137177665144,,1.2568181818181823,28.06122448979591,eps,24.658823529411766,15.174999999999999,11.562500000000009,81.28500823723228,173.36,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Entegris Inc,1,미국S&P500,0.6,0.43387898836064637,탈락,"PEG매출>1,ROE<10,fPER>30",,2026-08-25
ETN,Eaton Corporation,408.67,388.4,30030.0,158730.0,19.68,10.61,9.66,1.08,1.05,27.24,2.55,,FY 2026,FY 2025,32750.0,6640.0,4290.0,5251.253089289647,13.52,16.01,23.90512048192771,30.22707100591716,1.565534149268729,1.1955483308310522,1.9988157893875143,1.9924629770367033,,1.6412449799196782,18.417159763313617,eps,20.27480916030534,19.30783242258652,19.307832422586515,25.283018867924522,477.37,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Eaton Corp PLC,1,미국S&P500,0.55,1.1955483308310522,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-08-25
GRND,Grindr,15.59,173.82,509.82,2710.0,108.65,32.25,5.29,,,26.72,,-1.33,FY 2026,FY 2025,542.58,149.36,91.22,104.29762668377164,0.6,0.77,18.144081414033206,25.983333333333334,1.1131737761329692,,1.2863595099784264,0.9281084268302565,,0.9170588235294115,28.333333333333343,eps,27.5277378451104,30.054557854057744,23.34166856103661,12.971787308070493,20.8,USD,,기저효과→PEG(영익)fwd 기준,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Grindr Inc,1,글로벌소비트렌드,0.55,0.9170588235294115,탈락,PEG매출>1,기저효과(fwd),2026-08-25
CEG,Constellation Energy Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,실패: forecast 표 없음,미분류,Stock Lists Top Stocks Corporate Actions,Constellation Energy Corp,1,미국S&P500,0.54,,보류,컨센서스 없음,,2026-08-25
DUOL,Duolingo,146.83,46.79,1150.0,6870.0,34.42,78.85,8.98,,0.06,55.68,,-55.75,FY 2026,FY 2025,1210.0,131.7,138.46,310.2097663965129,6.63,7.68,52.16400911161732,22.146304675716443,1.3548327566320642,,1.542826121481438,,,1.3983809523809536,15.837104072398178,eps,10.884297520661155,13.580769230769233,16.346153846153854,-6.75446049277827,127.07,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Duolingo Inc,1,글로벌소비트렌드,0.54,,탈락,"PEG매출>1,PEG영익>1",비지배괴리,2026-08-25
